City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lakheri,IN,2022-05-18 23:32:43,25.6667,76.1667,87.42,21,0,3.2
295,Mitchell,US,2022-05-18 23:32:44,43.7094,-98.0298,75.18,38,20,13.8
296,Iqaluit,CA,2022-05-18 23:32:44,63.7506,-68.5145,26.33,86,100,11.5
297,Yarumal,CO,2022-05-18 23:32:44,6.9632,-75.4174,54.84,99,100,0.65
298,Gingoog,PH,2022-05-18 23:32:45,8.8243,125.1042,84.16,71,62,3.62
299,Port Victoria,KE,2022-05-18 23:32:45,0.0939,33.9756,68.04,83,100,9.71
300,Stoughton,US,2022-05-18 23:32:46,42.1251,-71.1023,69.12,32,0,4.61
301,Semme,FR,2022-05-18 23:32:46,46.1963,1.5007,72.01,76,56,5.44
302,Timbo,BR,2022-05-18 23:32:46,-26.8233,-49.2717,61.92,66,91,10.02
303,Peterhead,GB,2022-05-18 23:32:46,57.5058,-1.7981,52.2,90,100,24.18
304,Nuevo Progreso,MX,2022-05-18 23:32:47,23.1667,-97.95,84.54,64,86,11.63
305,Paidha,UG,2022-05-18 23:32:47,2.4167,30.9855,62.02,80,93,4.47
306,Tuatapere,NZ,2022-05-18 23:32:48,-46.1333,167.6833,51.76,74,52,12.64
307,Bangkalan,ID,2022-05-18 23:32:48,-7.0455,112.7351,80.55,87,100,5.41
308,Touros,BR,2022-05-18 23:32:48,-5.1989,-35.4608,79.25,85,11,8.39
309,Aktau,KZ,2022-05-18 23:32:49,43.65,51.2,55.98,58,13,3.98
310,Gweta,BW,2022-05-18 23:32:49,-20.1833,25.2333,64.06,47,79,6.46
311,Korfovskiy,RU,2022-05-18 23:32:49,48.2183,135.0564,51.26,51,97,13.51
312,Nizwa,OM,2022-05-18 23:32:50,22.9333,57.5333,82.06,20,0,0.63
313,Camacha,PT,2022-05-18 23:32:50,33.0833,-16.3333,63.82,88,75,8.05
314,Obidos,BR,2022-05-18 23:32:50,-1.9175,-55.5181,75.13,95,79,3.29
315,Peniche,PT,2022-05-18 23:32:51,39.3558,-9.3811,60.3,88,8,12.12
316,Baruun-Urt,MN,2022-05-18 23:32:51,46.6806,113.2792,64.26,28,4,4.92
317,Kashiwazaki,JP,2022-05-18 23:32:51,37.3667,138.55,73.89,43,5,3.15
318,Esmeraldas,BR,2022-05-18 23:32:51,-19.7625,-44.3139,52.84,58,0,5.01
319,Roald,NO,2022-05-18 23:32:52,62.5833,6.1333,54.16,81,12,4.61
320,Namatanai,PG,2022-05-18 23:33:52,-3.6667,152.4333,83.14,75,8,3.98
321,Ucluelet,CA,2022-05-18 23:33:52,48.9329,-125.5528,50.09,84,92,5.99
322,Wilmington,US,2022-05-18 23:30:08,34.2257,-77.9447,80.01,48,35,5.01
323,Timizart,DZ,2022-05-18 23:33:53,36.8,4.2667,65.3,44,8,7.18
324,Denpasar,ID,2022-05-18 23:33:53,-8.65,115.2167,78.46,94,20,5.75
325,Omsukchan,RU,2022-05-18 23:33:54,62.5333,155.8,33.42,87,89,7.05
326,Vicuna,CL,2022-05-18 23:33:54,-30.0319,-70.7081,47.93,52,67,2.48
327,Along,IN,2022-05-18 23:33:54,28.1667,94.7667,69.17,99,97,0.85
328,Muramatsu,JP,2022-05-18 23:33:55,37.6833,139.1833,73.22,32,3,2.15
329,Trinidad,BO,2022-05-18 23:33:55,-14.8333,-64.9,67.98,56,96,3.44
330,Guerrero Negro,MX,2022-05-18 23:33:19,27.9769,-114.0611,65.84,61,0,16.08
331,Hobyo,SO,2022-05-18 23:33:55,5.3505,48.5268,79.63,79,86,21.9
332,Ilam,NP,2022-05-18 23:33:56,26.9167,87.9167,65.19,81,13,5.17
333,Inirida,CO,2022-05-18 23:33:56,3.8653,-67.9239,72.63,99,100,3.27
334,Charleston,US,2022-05-18 23:33:56,32.7766,-79.9309,82.58,72,0,13.8
335,Ladario,BR,2022-05-18 23:33:57,-19.0047,-57.6017,53.2,46,20,3.76
336,Teya,RU,2022-05-18 23:33:57,60.3778,92.6267,54.07,76,9,2.39
337,Umm Lajj,SA,2022-05-18 23:33:57,25.0213,37.2685,80.31,64,0,8.03
338,Olinda,BR,2022-05-18 23:33:58,-8.0089,-34.8553,82.13,78,20,4.61
339,Deputatskiy,RU,2022-05-18 23:33:58,69.3,139.9,27.23,94,97,3.31
340,Karratha,AU,2022-05-18 23:33:58,-20.7377,116.8463,73.17,79,0,9.51
341,Srednekolymsk,RU,2022-05-18 23:33:58,67.45,153.6833,46.47,58,51,8.01
342,Trairi,BR,2022-05-18 23:31:58,-3.2778,-39.2689,78.49,89,96,6.29
343,Bandarbeyla,SO,2022-05-18 23:33:59,9.4942,50.8122,82.15,70,37,19.66
344,Yantal,RU,2022-05-18 23:33:59,56.8471,105.2542,60.58,74,85,9.28
345,Pringsewu,ID,2022-05-18 23:33:59,-5.3582,104.9744,76.03,94,73,3.31
346,Port Hedland,AU,2022-05-18 23:33:07,-20.3167,118.5667,69.85,100,7,6.91
347,Palmer,US,2022-05-18 23:34:00,42.1584,-72.3287,69.35,22,100,13.8
348,Salinas,US,2022-05-18 23:34:00,36.6777,-121.6555,93.56,46,0,13.8
349,Vila Franca Do Campo,PT,2022-05-18 23:34:00,37.7167,-25.4333,63.19,96,100,23.0
350,Oktyabrskoye,RU,2022-05-18 23:34:01,43.0645,44.7417,44.74,93,5,4.47
351,East London,ZA,2022-05-18 23:34:01,-33.0153,27.9116,75.09,38,3,11.65
352,Craig,US,2022-05-18 23:34:01,40.5153,-107.5464,73.35,18,0,4.61
353,Hasaki,JP,2022-05-18 23:34:02,35.7333,140.8333,68.4,58,0,2.91
354,Parchim,DE,2022-05-18 23:34:02,53.4263,11.8488,64.09,87,62,7.96
355,Awjilah,LY,2022-05-18 23:34:02,29.1081,21.2869,68.86,54,0,12.95
356,Bengkulu,ID,2022-05-18 23:34:03,-3.8004,102.2655,76.26,86,27,3.78
357,Maceio,BR,2022-05-18 23:32:47,-9.6658,-35.7353,76.44,88,0,5.75
358,Kropotkin,RU,2022-05-18 23:34:03,45.4375,40.5756,52.63,95,93,10.31
359,Saint-Jerome,CA,2022-05-18 23:31:14,45.7804,-74.0036,61.61,36,20,5.75
360,Naas,IE,2022-05-18 23:34:04,53.2158,-6.6669,52.43,82,20,21.85
361,Rio Grande,BR,2022-05-18 23:34:04,-32.035,-52.0986,55.51,70,62,19.19
362,Ust-Ishim,RU,2022-05-18 23:34:04,57.6935,71.1665,52.88,79,95,4.72
363,Rio Gallegos,AR,2022-05-18 23:34:05,-51.6226,-69.2181,39.25,93,0,2.3
364,Bajil,YE,2022-05-18 23:34:05,15.0584,43.2851,87.24,49,13,2.28
365,Walvis Bay,NA,2022-05-18 23:34:05,-22.9575,14.5053,60.1,94,26,3.44
366,Garowe,SO,2022-05-18 23:35:05,8.4054,48.4845,78.67,61,54,20.29
367,Saint Anthony,US,2022-05-18 23:35:06,45.0205,-93.218,73.29,49,0,18.41
368,Ancud,CL,2022-05-18 23:35:06,-41.8697,-73.8203,49.69,79,100,3.06
369,Santa Maria,BR,2022-05-18 23:35:06,-29.6842,-53.8069,56.5,77,75,3.44
370,Obanazawa,JP,2022-05-18 23:35:07,38.6033,140.4019,59.16,36,18,2.57
371,Alvorada,BR,2022-05-18 23:35:07,-12.48,-49.1247,68.49,31,40,8.16
372,Sao Filipe,CV,2022-05-18 23:35:08,14.8961,-24.4956,76.35,68,99,6.71
373,Jiuquan,CN,2022-05-18 23:35:08,39.7432,98.5174,67.87,26,44,2.39
374,Mildura,AU,2022-05-18 23:30:39,-34.2,142.15,53.67,60,94,9.13
375,Novopokrovka,UA,2022-05-18 23:35:08,49.8425,36.5477,46.06,89,75,11.65
376,Kampong Thum,KH,2022-05-18 23:35:09,12.7111,104.8887,76.42,94,100,7.29
377,Ostrovnoy,RU,2022-05-18 23:35:09,68.0531,39.5131,32.04,88,100,8.86
378,Mumbwa,ZM,2022-05-18 23:35:09,-14.9783,27.0619,61.18,69,75,3.47
379,Kelcyre,AL,2022-05-18 23:35:10,40.3131,20.1894,55.44,80,3,7.63
380,Lampazos De Naranjo,MX,2022-05-18 23:35:10,27.0167,-100.5167,100.08,20,9,17.6
381,Ponta Do Sol,PT,2022-05-18 23:35:10,32.6667,-17.1,68.72,79,48,4.25
382,Puerto Ayacucho,VE,2022-05-18 23:35:11,5.6639,-67.6236,73.89,96,100,6.11
383,Lorengau,PG,2022-05-18 23:35:11,-2.0226,147.2712,85.77,68,13,6.33
384,Sayan,PE,2022-05-18 23:35:11,-11.1361,-77.1933,68.56,73,70,2.35
385,Mayumba,GA,2022-05-18 23:35:12,-3.432,10.6554,78.01,84,85,7.76
386,Chimbote,PE,2022-05-18 23:35:12,-9.0853,-78.5783,64.99,88,94,7.45
387,Zanesville,US,2022-05-18 23:35:12,39.9404,-82.0132,64.99,93,100,0.0
388,Saint-Michel-Des-Saints,CA,2022-05-18 23:35:13,46.6834,-73.9159,48.96,61,41,3.89
389,Puerto Madryn,AR,2022-05-18 23:33:18,-42.7692,-65.0385,54.14,33,67,25.68
390,Eureka,US,2022-05-18 23:35:13,40.8021,-124.1637,67.17,67,95,10.0
391,Alcudia,ES,2022-05-18 23:35:13,39.8532,3.1214,71.2,76,18,7.29
392,Kieta,PG,2022-05-18 23:35:14,-6.2167,155.6333,85.87,64,16,3.78
393,Gisborne,NZ,2022-05-18 23:35:14,-38.6533,178.0042,69.6,69,67,9.78
394,Takahagi,JP,2022-05-18 23:34:14,36.7167,140.7167,72.09,49,0,4.61
395,Port-Gentil,GA,2022-05-18 23:35:14,-0.7193,8.7815,80.56,89,75,10.36
396,Nara,JP,2022-05-18 23:35:15,34.6851,135.8049,68.5,43,9,2.86
397,Zyryanka,RU,2022-05-18 23:35:15,65.75,150.85,43.9,61,34,0.34
398,Tabory,RU,2022-05-18 23:35:15,58.5198,64.5495,47.44,91,100,3.94
399,Eyl,SO,2022-05-18 23:35:16,7.9803,49.8164,81.75,66,50,18.52
400,Novyy Urgal,RU,2022-05-18 23:35:16,51.0736,132.5642,55.81,60,78,7.83
401,Dwarka,IN,2022-05-18 23:35:16,22.2394,68.9678,81.23,78,0,15.79
402,Bairiki,KI,2022-05-18 23:35:17,1.3292,172.9752,84.2,74,20,4.61
403,Jieshi,CN,2022-05-18 23:35:17,22.8134,115.8257,75.94,70,98,12.44
404,Cajazeiras,BR,2022-05-18 23:32:17,-6.8903,-38.5553,75.99,65,64,3.4
405,Washington,US,2022-05-18 23:31:35,47.5001,-120.5015,61.2,32,51,12.64
406,Mandalgovi,MN,2022-05-18 23:34:32,45.7625,106.2708,59.47,35,29,13.71
407,Arlit,NE,2022-05-18 23:35:18,18.7369,7.3853,85.71,13,0,8.19
408,Creel,MX,2022-05-18 23:35:18,27.75,-107.6333,72.82,15,0,16.08
409,Batemans Bay,AU,2022-05-18 23:35:19,-35.7167,150.1833,54.1,48,0,2.73
410,Laguna,US,2022-05-18 23:32:15,38.421,-121.4238,99.14,19,0,19.57
411,Kukushtan,RU,2022-05-18 23:35:19,57.6464,56.4952,42.42,93,86,6.64
412,Kvitok,RU,2022-05-18 23:35:19,56.0724,98.4813,63.55,71,98,6.11
413,Anshun,CN,2022-05-18 23:35:20,26.25,105.9333,54.93,93,100,6.55
414,Adiake,CI,2022-05-18 23:35:20,5.2863,-3.304,78.42,88,80,7.92
415,Orcopampa,PE,2022-05-18 23:36:20,-15.2661,-72.3417,47.93,44,83,4.76
416,College,US,2022-05-18 23:36:21,64.8569,-147.8028,61.23,34,75,5.75
417,Nuuk,GL,2022-05-18 23:36:21,64.1835,-51.7216,41.61,70,0,2.3
418,Paragominas,BR,2022-05-18 23:35:41,-2.9667,-47.4833,72.91,98,92,1.16
419,Souillac,MU,2022-05-18 23:36:22,-20.5167,57.5167,75.58,69,40,6.91
420,Zhezkazgan,KZ,2022-05-18 23:36:22,47.8043,67.7144,53.76,55,31,7.47
421,Sheridan,US,2022-05-18 23:35:29,44.8333,-106.9173,70.18,35,0,8.05
422,Skibbereen,IE,2022-05-18 23:36:23,51.55,-9.2667,53.11,81,3,13.11
423,Aksu,CN,2022-05-18 23:36:23,41.1231,80.2644,69.06,28,41,7.58
424,Tabas,IR,2022-05-18 23:36:23,33.5959,56.9244,76.1,18,0,3.27
425,Bonthe,SL,2022-05-18 23:36:24,7.5264,-12.505,79.34,87,41,7.38
426,San Rafael,AR,2022-05-18 23:36:24,-34.6177,-68.3301,50.2,33,6,10.09
427,Police,PL,2022-05-18 23:36:24,53.5521,14.5718,57.24,58,24,7.87
428,Saint-Pierre,RE,2022-05-18 23:36:25,-21.3393,55.4781,67.91,68,0,6.91
429,Nantucket,US,2022-05-18 23:36:25,41.2835,-70.0995,62.74,66,0,13.8
430,Vao,NC,2022-05-18 23:36:25,-22.6667,167.4833,75.47,81,21,18.03
431,Yabrud,SY,2022-05-18 23:36:26,33.9674,36.6574,56.82,50,0,1.23
432,Balkanabat,TM,2022-05-18 23:36:26,39.5108,54.3671,73.44,48,7,4.03
433,Kamenka,RU,2022-05-18 23:36:26,51.3223,42.7678,43.93,92,4,6.11
434,Sunbury,AU,2022-05-18 23:31:27,-37.5833,144.7333,51.71,82,49,3.0
435,Chapais,CA,2022-05-18 23:32:47,49.7834,-74.8492,49.78,66,81,2.01
436,Whitehorse,CA,2022-05-18 23:32:37,60.7161,-135.0538,54.01,27,75,6.91
437,Hellvik,NO,2022-05-18 23:36:27,59.9156,5.781,51.76,90,52,4.52
438,Sept-Iles,CA,2022-05-18 23:36:27,50.2001,-66.3821,43.32,59,40,21.85
439,Finschhafen,PG,2022-05-18 23:36:28,-6.6024,147.8681,84.56,67,19,5.82
440,Ulladulla,AU,2022-05-18 23:36:28,-35.35,150.4667,57.04,50,0,3.09
441,Oktyabrskiy,RU,2022-05-18 23:36:28,54.4815,53.471,40.28,91,99,11.74
442,Coihaique,CL,2022-05-18 23:36:29,-45.5752,-72.0662,34.41,93,0,3.44
443,Kiboga,UG,2022-05-18 23:36:29,0.9161,31.7742,63.75,88,100,1.88
444,Baykit,RU,2022-05-18 23:36:30,61.67,96.37,52.11,73,67,11.01
445,Bauchi,NG,2022-05-18 23:36:30,10.5,10.0,79.18,62,64,4.18
446,Usogorsk,RU,2022-05-18 23:36:30,63.4106,48.6872,31.5,84,92,3.15
447,Goma,CD,2022-05-18 23:36:31,-1.6792,29.2228,61.66,90,87,3.15
448,Nichinan,JP,2022-05-18 23:36:31,31.6,131.3667,64.08,51,100,2.8
449,Ust-Tsilma,RU,2022-05-18 23:36:32,65.441,52.1498,34.3,82,100,3.2
450,Otradnoye,RU,2022-05-18 23:36:32,59.7775,30.8181,47.03,89,94,3.69
451,Katobu,ID,2022-05-18 23:36:32,-4.9408,122.5276,79.52,84,95,3.4
452,Pitogo,PH,2022-05-18 23:36:32,13.7847,122.0881,80.08,83,100,4.41
453,Carutapera,BR,2022-05-18 23:36:33,-1.195,-46.02,76.05,94,92,4.68
454,Lasa,IT,2022-05-18 23:36:33,46.6166,10.7002,63.48,97,53,2.44
455,Khandyga,RU,2022-05-18 23:36:33,62.6667,135.6,37.87,96,100,3.96
456,San Policarpo,PH,2022-05-18 23:36:34,12.1791,125.5072,81.91,83,45,7.96
457,Cumana,VE,2022-05-18 23:36:34,10.4635,-64.1775,80.37,78,99,12.82
458,Jalu,LY,2022-05-18 23:36:34,29.0331,21.5482,69.4,51,0,13.27
459,Tselinnoye,RU,2022-05-18 23:36:35,53.0833,85.6667,64.51,56,97,6.06
460,Mersing,MY,2022-05-18 23:36:35,2.4312,103.8405,76.91,94,20,4.61
461,Beeville,US,2022-05-18 23:37:35,28.4008,-97.7483,93.29,51,0,16.11
462,Teresina,BR,2022-05-18 23:37:36,-5.0892,-42.8019,83.91,79,0,5.75
463,Luanda,AO,2022-05-18 23:37:36,-8.8368,13.2343,73.31,89,0,6.38
464,Masyaf,SY,2022-05-18 23:37:36,35.0653,36.3406,59.88,60,0,3.87
465,Chama,CH,2022-05-18 23:37:37,47.1821,8.4636,66.36,82,23,2.3
466,Lingao,CN,2022-05-18 23:37:37,19.9103,109.6859,75.94,86,67,8.03
467,Kenai,US,2022-05-18 23:35:20,60.5544,-151.2583,63.03,33,0,16.11
468,Brae,GB,2022-05-18 23:37:38,60.3964,-1.353,49.86,87,80,16.73
469,Loandjili,CG,2022-05-18 23:37:38,-4.7561,11.8578,76.95,88,20,6.42
470,San Lorenzo,PY,2022-05-18 23:37:38,-25.3333,-57.5333,56.34,67,75,6.91
471,Perth,AU,2022-05-18 23:37:38,-31.9333,115.8333,51.98,100,20,6.91
472,Asau,RO,2022-05-18 23:37:39,46.4333,26.4,49.12,75,66,5.46
473,Whitianga,NZ,2022-05-18 23:37:39,-36.8333,175.7,64.31,95,96,15.23
474,Manjacaze,MZ,2022-05-18 23:37:40,-24.7117,33.8828,62.51,94,5,4.32
475,Tshane,BW,2022-05-18 23:37:40,-24.0196,21.8684,59.22,47,40,10.74
476,Eenhana,NA,2022-05-18 23:37:40,-17.4667,16.3333,56.97,44,0,6.8
477,Payo,ID,2022-05-18 23:37:41,-3.7508,103.6372,73.2,96,15,1.32
478,Flin Flon,CA,2022-05-18 23:37:41,54.7682,-101.865,60.64,33,75,5.75
479,Wajima,JP,2022-05-18 23:37:41,37.4,136.9,70.48,49,0,6.91
480,Kermanshah,IR,2022-05-18 23:37:42,34.3142,47.065,58.1,31,0,0.0
481,Iberia,US,2022-05-18 23:37:42,29.9502,-91.7507,87.87,61,0,12.66
482,Silver City,US,2022-05-18 23:37:42,32.7701,-108.2803,84.31,11,0,8.99
483,Olafsvik,IS,2022-05-18 23:37:42,64.8945,-23.7142,44.71,93,100,13.38
484,Ust-Kulom,RU,2022-05-18 23:37:43,61.6864,53.6902,33.8,82,100,5.03
485,Port Macquarie,AU,2022-05-18 23:37:43,-31.4333,152.9167,61.9,54,28,7.92
486,Dubna,RU,2022-05-18 23:37:43,56.7333,37.1667,38.88,91,89,7.7
487,Khilok,RU,2022-05-18 23:37:44,51.3674,110.4676,63.57,38,32,3.85
488,Esfahan,IR,2022-05-18 23:37:44,32.6572,51.6776,58.64,20,0,2.3
489,Bruchsal,DE,2022-05-18 23:37:44,49.1281,8.5836,73.17,70,18,6.76
490,Manbij,SY,2022-05-18 23:37:45,36.5281,37.9549,66.11,59,0,6.87
491,Comodoro Rivadavia,AR,2022-05-18 23:37:45,-45.8667,-67.5,39.06,75,0,6.91
492,Kabalo,CD,2022-05-18 23:37:46,-6.05,26.9167,70.32,76,98,3.69
493,Lima,PE,2022-05-18 23:32:49,-12.0432,-77.0282,61.05,82,0,8.05
494,Del Rio,US,2022-05-18 23:36:36,29.3627,-100.8968,100.42,28,0,9.22
495,Bondo,CD,2022-05-18 23:37:46,3.8146,23.6866,69.51,99,95,0.45
496,Moron,AR,2022-05-18 23:37:47,-34.6534,-58.6198,53.35,69,0,3.65
497,Constantine,DZ,2022-05-18 23:37:47,36.365,6.6147,63.81,77,0,3.44
498,Aberfeldy,GB,2022-05-18 23:37:48,56.62,-3.8645,54.1,93,100,15.08
499,Teterow,DE,2022-05-18 23:37:48,53.7833,12.5667,62.76,85,64,8.5
500,Burgeo,CA,2022-05-18 23:37:48,47.6167,-57.6152,44.44,94,39,10.85
501,Camacari,BR,2022-05-18 23:37:49,-12.6975,-38.3242,82.17,95,85,0.78
502,Dubti,ET,2022-05-18 23:37:49,11.7361,41.0853,87.06,18,92,1.63
503,Bahia Honda,CU,2022-05-18 23:37:49,22.9036,-83.1592,79.54,72,82,7.76
504,Ust-Omchug,RU,2022-05-18 23:37:50,61.15,149.6333,35.62,70,100,2.91
505,Fare,PF,2022-05-18 23:37:50,-16.7,-151.0167,80.85,73,99,10.6
506,Qostanay,KZ,2022-05-18 23:37:50,53.1667,63.5833,44.89,87,40,13.42
507,Los Alamos,US,2022-05-18 23:37:51,35.8881,-106.307,83.93,9,0,20.71
508,Usvyaty,RU,2022-05-18 23:38:51,55.7456,30.7533,39.83,83,36,6.35
509,Gavle,SE,2022-05-18 23:38:51,60.6745,17.1417,55.38,41,100,1.01
510,Port Hardy,CA,2022-05-18 23:38:52,50.6996,-127.4199,50.18,81,100,10.36
511,Yamada,JP,2022-05-18 23:38:52,39.4667,141.95,68.13,41,1,7.56
512,Sarkand,KZ,2022-05-18 23:38:52,45.41,79.9186,62.17,59,87,4.41
513,Ewa Beach,US,2022-05-18 23:38:52,21.3156,-158.0072,80.55,77,75,13.8
514,Okhotsk,RU,2022-05-18 23:38:53,59.3833,143.3,39.4,79,92,3.42
515,Remontnoye,RU,2022-05-18 23:38:53,46.5614,43.6501,52.95,91,100,10.56
516,Tyret Pervaya,RU,2022-05-18 23:38:54,53.6703,102.3106,65.41,52,43,7.4
517,Kholodnyy,RU,2022-05-18 23:38:54,62.7167,147.95,36.37,59,20,2.53
518,Port Moresby,PG,2022-05-18 23:38:54,-9.4431,147.1797,83.62,70,20,3.44
519,Lufilufi,WS,2022-05-18 23:38:55,-13.8745,-171.5986,89.38,78,68,16.71
520,Tsaratanana,MG,2022-05-18 23:38:55,-16.7833,47.65,62.49,80,9,10.54
521,Riyadh,SA,2022-05-18 23:35:58,24.6877,46.7219,86.14,16,0,8.68
522,Cornwall,CA,2022-05-18 23:37:13,45.0181,-74.7281,60.91,41,0,11.5
523,Emba,KZ,2022-05-18 23:38:56,48.8264,58.1442,50.49,57,94,11.88
524,Urengoy,RU,2022-05-18 23:38:57,65.9667,78.3667,43.27,69,98,10.31
525,Nhulunbuy,AU,2022-05-18 23:38:57,-12.2333,136.7667,83.01,74,33,5.75
526,Yekaterinovka,RU,2022-05-18 23:38:57,52.0508,44.3451,44.37,91,27,4.38
527,Mossendjo,CG,2022-05-18 23:38:57,-2.9506,12.7261,70.12,99,93,3.0
528,Barkhan,PK,2022-05-18 23:38:58,29.8977,69.5256,79.07,19,0,6.08
529,Natubleng,PH,2022-05-18 23:38:58,16.6965,120.7805,53.87,93,100,3.24
530,Nortelandia,BR,2022-05-18 23:38:58,-14.4547,-56.8028,54.28,44,28,2.08
531,Alta Floresta,BR,2022-05-18 23:38:59,-9.8756,-56.0861,64.24,56,81,4.21
532,Shache,CN,2022-05-18 23:38:59,38.4167,77.2406,67.71,21,53,5.46
533,Ebensee,AT,2022-05-18 23:38:59,47.8072,13.779,53.71,90,9,5.21
534,Fallon,US,2022-05-18 23:39:00,39.4735,-118.7774,88.92,9,75,5.75
535,Kurilsk,RU,2022-05-18 23:39:00,45.2333,147.8833,49.64,80,38,9.24
536,Gander,CA,2022-05-18 23:36:58,48.9682,-54.5906,59.13,67,20,11.5
537,Fonte Boa,BR,2022-05-18 23:39:00,-2.4959,-66.2662,71.89,99,100,1.79
538,Manzhouli,CN,2022-05-18 23:39:01,49.6,117.4333,64.45,32,36,10.04
539,Rocha,UY,2022-05-18 23:39:01,-34.4833,-54.3333,54.34,77,84,10.58
540,Sorland,NO,2022-05-18 23:39:01,67.667,12.6934,42.66,81,10,12.48
541,Savannah Bight,HN,2022-05-18 23:39:02,16.45,-85.85,82.58,79,65,15.48
542,Natal,BR,2022-05-18 23:39:02,-5.795,-35.2094,79.02,94,20,3.44
543,Sonoita,MX,2022-05-18 23:39:03,31.85,-112.8333,86.85,26,0,17.11
544,Buala,SB,2022-05-18 23:35:58,-8.145,159.5921,85.53,65,1,1.74
545,La Ronge,CA,2022-05-18 23:39:03,55.1001,-105.2842,59.25,25,75,10.36
546,Bay Roberts,CA,2022-05-18 23:39:03,47.5999,-53.2648,56.95,89,18,8.84
547,Cervo,ES,2022-05-18 23:39:04,43.6702,-7.4101,58.96,84,86,0.89
